
    Zipf's Law
    ----------
    File: Shakespeare.txt
    Total Words: 902990
    Total Unique Words: 26000

    Rank    Freq    Rank*Freq
    ----    ----    ---------
    1820.0,    48,    87360.0
    1852.0,    47,    87044.0
    1884.0,    46,    86664.0
    1915.0,    45,    86175.0
    1951.5,    44,    85866.0
    1987.5,    43,    85462.5
    2021.0,    42,    84882.0
    2059.0,    41,    84419.0
    2103.5,    40,    84140.0
    2151.0,    39,    83889.0
    2193.0,    38,    83334.0
    2235.5,    37,    82713.5
    2283.5,    36,    82206.0
    2333.0,    35,    81655.0
    2383.5,    34,    81039.0
    2439.5,    33,    80503.5
    2499.0,    32,    79968.0
    2564.0,    31,    79484.0
    2628.5,    30,    78855.0
    2696.0,    29,    78184.0
    2775.5,    28,    77714.0
    2860.0,    27,    77220.0
    2941.5,    26,    76479.0
    3023.5,    25,    75587.5
    3111.5,    24,    74676.0
    3208.5,    23,    73795.5
    3309.0,    22,    72798.0
    3407.0,    21,    71547.0
    3513.5,    20,    70270.0
    3640.0,    19,    69160.0
    3782.0,    18,    68076.0
    3936.5,    17,    66920.5
    4117.0,    16,    65872.0
    4313.0,    15,    64695.0
    4516.5,    14,    63231.0
    4738.5,    13,    61600.5
    4970.0,    12,    59640.0
    5225.0,    11,    57475.0
    5541.0,    10,    55410.0
    5914.0,    9,    53226.0
    6354.5,    8,    50836.0
    6884.0,    7,    48188.0
    7563.5,    6,    45381.0
    8454.5,    5,    42272.5
    9632.5,    4,    38530.0
    11350.5,    3,    34051.5
    14172.0,    2,    28344.0
    20979.0,    1,    20979.0
